id,popularity,rarity,brand,type,age,condition,weight,length,width,height,scarcity,price
1910,93.14,Common,D,AF66,8.885,C2,51.83,8.165,9.942,5.749,0.446,22730.258
1911,94.712,Common,A,DE13,,A1,41.366,6.365,6.887,4.17,0.384,3107.53
1912,91.488,Rare,C,JH88,,B1,36.187,9.267,8.49,5.276,0.336,13394.488
1913,91.55,Common,C,RESS211,9.67,B1,32.261,8.604,8.907,5.052,0.516,25827.094
1914,95.022,Common,C,AF66,8.002,C2,49.391,8.152000000000001,8.832,5.359999999999999,0.631,5172.007
1915,98.433,Rare,C,AF66,11.261,B2,26.323999999999998,7.956,8.15,5.144,0.625,12314.526
1916,94.556,Common,D,AF66,10.711,B2,32.607,7.202,7.783,4.868,0.891,2946.014
1917,91.276,Common,A,LOP0,10.318,C1,46.616,6.87,5.866,4.192,0.47500000000000003,-404.461
1918,96.533,,E,AF66,8.63,C2,40.79,11.908,10.549,5.899,0.887,45612.944
1919,98.128,Rare,D,LOP0,10.139,A2,29.679000000000002,8.264,8.586,5.492,0.639,11646.282
1920,94.974,,,AF66,,B2,30.85,10.151,10.106,5.186999999999999,0.762,20215.755
1921,91.325,Common,D,JH88,11.802,C1,15.359000000000002,7.557,7.643,4.904999999999999,0.649,2313.371
1922,93.166,Common,F,LOP0,8.337,C1,44.316,8.594999999999999,8.097999999999999,5.4,0.449,12633.461
1923,89.785,Common,B,JH88,9.384,C1,28.291,7.347,7.5,4.857,0.9870000000000001,1994.421
1924,96.517,Somewhat Rare,D,DE13,10.41,B1,46.481,9.391,8.039,5.093999999999999,0.881,10839.548
1925,99.873,Very Rare,D,LOP0,6.525,A2,42.905,6.995,5.968,4.114,0.628,-94.377
1926,93.147,Common,D,AF66,9.606,C1,46.847,9.516,9.622,5.477,1.067,12945.301
1927,95.061,Common,,AF66,9.029,A2,51.998,5.997,7.649,4.369,0.883,3106.973
1928,94.862,Rare,A,LOP0,,B2,41.203,9.003,8.928,5.054,0.37,8906.206
1929,93.13,Common,C,JH88,6.795,B2,58.372,8.113,8.45,4.691,0.74,5028.546
1930,94.84,Common,B,JH88,10.508,B1,20.568,7.117,6.91,4.628,0.789,2076.503
1931,96.497,Very Rare,A,DE13,10.538,A2,42.79,7.671,8.744,5.109999999999999,0.5630000000000001,6878.855
1932,93.207,Common,C,AF66,8.633,A1,60.036,7.593,7.918,4.6530000000000005,0.502,2217.834
1933,95.138,Common,A,LOP0,11.336,B2,57.003,8.259,7.717,5.0440000000000005,0.646,3660.264
1934,89.786,Rare,D,LOP0,7.379,,50.903999999999996,8.227,9.817,4.782,0.755,12723.571
1935,98.152,Very Rare,C,AF66,9.644,B2,47.808,9.916,9.42,5.729,0.748,16322.414
1936,98.222,Very Rare,C,WE92,10.397,B2,43.322,6.404,6.311999999999999,3.641,0.46900000000000003,4196.221
1937,93.218,Common,D,AF66,11.052,A1,41.401,9.236,11.121,6.215,0.9319999999999999,32711.962
1938,105.042,Rare,C,JH88,6.177,A2,36.223,7.019,6.498,3.996,0.9910000000000001,3714.934
1939,101.747,Rare,C,DE13,6.145,A2,47.049,8.581,9.036,5.776,0.461,12107.133
1940,91.634,Common,E,WE92,10.079,,42.303,7.405,6.378,4.91,0.524,3014.399
1941,95.044,Common,,AF66,9.597,B2,44.816,7.762,8.259,5.009,0.921,3713.225
1942,96.534,Very Rare,D,AF66,9.796,C1,58.323,8.718,10.017,5.872,0.449,15768.971
1943,89.64,Common,D,DE13,9.711,A2,47.223,8.192,7.585,4.473,0.813,4256.834
1944,96.682,,,WE92,,A1,22.994,8.993,8.068999999999999,4.416,0.9119999999999999,4746.139
1945,93.495,Common,C,DE13,10.322,C2,41.754,8.972999999999999,9.414,5.202,1.022,12302.028
1946,94.824,Rare,A,AF66,10.508,C1,29.276,7.294,7.497,4.193,0.36400000000000005,3579.07
1947,94.877,Rare,D,JH88,11.839,B2,54.438,8.993,8.795,5.852,0.454,15684.9
1948,94.746,Rare,D,JH88,9.459,A1,31.544,7.806,8.661999999999999,5.0280000000000005,0.665,4549.077
1949,93.161,Rare,C,IJN13,11.414,C1,25.542,9.454,8.908999999999999,5.333,0.343,12033.244
1950,101.535,,A,DE13,6.333,B1,42.914,8.931000000000001,9.463000000000001,5.34,0.7350000000000001,9309.365
1951,94.972,Common,B,JH88,10.807,B2,,7.871,8.828,5.95,0.47900000000000004,21404.967
1952,91.259,Common,F,AF66,11.92,D,20.404,9.466999999999999,10.414,6.132,0.442,17084.378
1953,94.551,Rare,F,DE13,11.139,D,40.943,9.363,8.73,5.477,0.833,10944.004
1954,93.257,Common,,AF66,11.319,A2,,9.463000000000001,9.014,5.412,0.724,24027.559
1955,91.461,Common,B,AF66,8.621,C1,24.674,5.08,6.95,3.666,0.5880000000000001,-112.066
1956,99.818,,F,LOP0,6.096,A2,44.561,9.272,9.209,5.186999999999999,0.923,12994.74
1957,96.735,Very Rare,C,AF66,8.882,B1,24.968,6.7,5.699,4.229,0.41400000000000003,3180.454
1958,98.009,Rare,D,JH88,10.776,B1,47.477000000000004,6.758,6.635,4.023,0.931,1864.278
1959,91.416,Common,A,AF66,12.501,B1,43.215,6.949,7.919,4.895,0.728,2435.771
1960,94.744,Common,C,JH88,10.347,B2,44.243,6.845,6.504,4.379,0.539,2649.606
1961,93.203,Common,A,AF66,8.746,A1,33.647999999999996,7.545,6.903,3.701,0.847,2510.375
1962,94.979,Very Rare,D,DE13,10.601,,60.8,11.236,9.612,5.767,0.905,22124.647
1963,98.32,Very Rare,C,DE13,10.974,C2,43.902,8.633,7.574,5.041,0.8820000000000001,8611.843
1964,94.939,Common,C,AF66,8.768,B2,13.123999999999999,8.083,8.105,5.121,0.8780000000000001,5528.558
1965,96.8,Somewhat Rare,A,LOP0,12.26,A1,37.793,9.571,9.204,5.837,0.30400000000000005,37623.13
1966,93.248,Rare,D,JH88,11.592,C1,31.349,6.964,7.031,4.982,0.716,3539.293
1967,94.656,Common,B,AF66,10.801,C1,49.851,8.363,8.329,5.288,0.8900000000000001,10187.539
1968,98.109,,B,LOP0,,B1,37.702,9.035,8.437999999999999,5.332,0.615,12161.087
1969,96.529,Rare,E,AF66,,B2,39.467,8.282,7.765,4.806,0.542,6265.431
1970,98.338,Very Rare,B,AF66,9.142,A2,41.385,8.623999999999999,7.869,4.5440000000000005,,6574.32
1971,96.638,Very Rare,E,IJN13,7.647,B1,53.098,7.355,7.465,5.148,0.996,3607.754
1972,93.2,Common,F,LOP0,8.429,B2,41.806,8.714,7.711,4.6240000000000006,0.663,3351.964
1973,93.338,Rare,C,,9.951,C1,45.872,8.686,8.411999999999999,4.188000000000001,0.9279999999999999,4534.112
1974,98.218,Rare,D,IJN13,7.664,A2,47.729,5.932,6.637,4.154,0.443,1884.24
1975,98.067,Somewhat Rare,C,LOP0,10.694,B1,24.994999999999997,6.919,7.835,4.593999999999999,0.8460000000000001,1840.85
1976,94.902,Very Rare,A,AF66,8.862,A2,49.475,8.922,10.007,5.535,0.377,17825.83
1977,96.471,Rare,C,LOP0,,A2,,7.707,6.439,4.271,0.841,954.309
1978,91.455,Common,A,JH88,8.657,B1,50.181,8.272,8.378,5.075,1.0010000000000001,6825.326
1979,100.14,Very Rare,C,AF66,7.58,B2,51.328,9.636,10.633,5.936,0.982,41332.49
1980,99.822,Somewhat Rare,D,LOP0,10.719,B1,28.04,8.699,8.257,5.165,0.378,8151.969
1981,93.459,Common,A,DE13,8.674,C1,43.311,9.337,8.948,6.366,0.5780000000000001,9771.641
1982,98.18,Very Rare,C,JH88,3.747,C2,50.771,9.718,9.668,5.745,0.619,15229.688
1983,94.998,Common,A,AF66,8.467,B1,52.623,6.0009999999999994,6.215,3.691,0.492,1643.961
1984,89.732,Common,A,AF66,10.37,B1,53.04,7.566,6.285,4.346,0.561,1640.385
1985,94.813,Rare,C,AF66,13.829,C1,40.79,8.975999999999999,9.693999999999999,5.802,0.933,10343.622
1986,92.922,Common,A,WE92,8.224,C2,50.251,7.349,6.833,4.051,0.757,1747.131
1987,98.311,Rare,D,AF66,7.136,A2,50.415,7.414,8.336,3.947,0.5660000000000001,1988.818
1988,94.919,Common,C,AF66,,,48.215,8.713000000000001,8.513,5.48,0.751,16838.87
1989,93.461,Common,A,LOP0,9.202,A1,43.565,9.044,9.275,5.717,0.9359999999999999,15451.049
1990,94.673,,,WE92,10.055,B1,,6.45,6.138,3.86,,2253.254
1991,96.852,Very Rare,F,LOP0,9.762,A2,50.565,9.553,9.346,6.342,0.625,31805.704
1992,93.124,Rare,A,JH88,12.179,A2,31.225,6.931,7.074,4.8580000000000005,,3927.492
1993,100.238,Very Rare,C,LOP0,9.645,A1,29.878999999999998,7.794,6.468,4.29,0.508,2852.0
1994,91.674,Common,B,JH88,8.405,B2,53.212,10.443,10.395,5.741,0.6970000000000001,34130.617
1995,96.463,Very Rare,C,AF66,11.434,C2,39.826,10.528,9.719999999999999,5.56,0.666,22327.512
1996,100.161,Rare,D,LOP0,,C1,37.257,8.304,7.943,4.647,,2497.988
1997,96.497,Very Rare,F,IJN13,10.798,,48.216,6.013999999999999,6.635,4.463,0.6040000000000001,1828.451
1998,96.586,Very Rare,C,AF66,8.497,A2,37.924,9.571,8.963000000000001,5.423,0.877,19185.552
1999,89.712,Common,F,LOP0,8.721,B1,40.504,7.504,8.192,4.647,0.74,5882.663
2000,95.058,Rare,C,WE92,9.745,A2,40.716,6.140000000000001,7.133,4.24,0.447,1767.39
2001,98.122,Very Rare,D,AF66,9.357,,22.262,6.804,6.3870000000000005,3.918,0.406,2272.02
2002,94.827,Common,,,9.882,C2,46.246,10.036,11.245,6.098,0.8460000000000001,20336.979
2003,103.236,Rare,C,IJN13,7.782,A2,36.435,8.362,6.391,3.998,0.877,2801.293
2004,91.459,Rare,A,LOP0,9.173,,36.987,5.946,6.977,4.13,,3768.249
2005,93.238,Rare,D,IJN13,10.846,A1,,6.2940000000000005,6.4879999999999995,4.625,0.8980000000000001,2188.933
2006,91.304,Common,F,JH88,9.34,C1,43.555,7.152,6.746,3.556,0.56,1208.111
2007,94.803,Somewhat Rare,A,JH88,11.634,B2,48.771,8.828,8.498999999999999,5.669,0.778,14423.728
2008,91.437,Common,C,AF66,9.231,A2,44.202,9.030000000000001,10.01,6.191,0.996,36342.896
2009,91.583,Common,C,IJN13,,A2,18.896,6.785,7.069,4.329000000000001,0.623,2023.097
2010,93.2,Very Rare,D,LOP0,8.927,B1,39.011,7.95,8.305,5.048,0.754,12478.625
2011,99.938,Common,C,LOP0,9.392,A1,43.378,9.055,8.83,5.159,0.9199999999999999,12922.576
2012,96.495,,C,JH88,,A2,53.975,9.15,8.883,4.866,0.808,9332.017
2013,89.896,Common,E,AF66,7.827,B2,64.143,10.753,9.667,5.894,0.47700000000000004,38611.421
2014,94.74,Common,C,LOP0,,B1,57.178,8.561,9.091000000000001,5.468999999999999,,12247.273
2015,101.995,Very Rare,D,LOP0,,C2,40.208,9.181000000000001,9.466999999999999,5.926,0.6930000000000001,10768.406
2016,91.574,Rare,C,AF66,,A1,42.549,9.946,8.391,5.711,0.742,19491.039
2017,96.319,Common,F,LOP0,,A1,,7.063,7.431,4.6530000000000005,0.885,3493.621
2018,94.974,Common,C,JH88,8.818,A1,42.634,7.471,8.837,4.7780000000000005,,4843.283
2019,98.261,Rare,D,DE13,10.614,C2,60.372,9.862,9.718,5.992,0.36500000000000005,9197.027
2020,89.971,,C,RESS211,9.222,C1,38.748,7.534,6.602,4.0969999999999995,0.903,2857.031
2021,100.055,Very Rare,C,DE13,7.233,C2,39.421,11.648,10.645,7.113,0.581,44241.841
2022,94.839,Common,D,JH88,,B2,22.948,8.347000000000001,8.573,5.569,0.36000000000000004,21943.934
2023,98.314,Very Rare,F,,8.143,B2,44.066,8.847000000000001,7.342,4.792,0.7010000000000001,5321.698
2024,94.932,Common,C,AF66,7.532,,37.699,5.918,5.459,4.266,0.541,2212.168
2025,91.675,Somewhat Rare,D,LOP0,11.713,,60.245000000000005,7.023,6.53,4.025,0.753,1822.418
2026,91.624,Common,C,AF66,10.301,A1,,7.208,6.772,4.779,0.992,3575.008
2027,96.438,Very Rare,C,AF66,10.083,A2,35.384,8.422,8.496,5.311999999999999,0.69,8998.981
2028,96.668,Very Rare,B,LOP0,9.071,A2,36.384,6.633,7.262,4.138999999999999,0.385,2490.153
2029,93.08,Common,B,IJN13,9.694,B2,13.114999999999998,7.94,8.392,4.7170000000000005,0.847,8499.063
2030,93.287,Common,A,WE92,10.483,B1,38.464,7.844,7.434,4.6690000000000005,0.724,6048.182
2031,,Rare,D,LOP0,10.546,A2,55.132999999999996,8.805,8.337,5.619,0.937,15569.694
2032,94.775,Common,B,LOP0,9.54,B2,43.643,8.036,7.511,4.6739999999999995,0.9279999999999999,4960.086
2033,94.74,Somewhat Rare,D,DE13,13.024,A1,40.335,6.746,7.615,4.45,0.664,1578.877
2034,98.156,Very Rare,B,AF66,8.698,C1,48.327,10.350999999999999,11.3,6.296,0.47600000000000003,42844.962
2035,98.281,Rare,A,DE13,9.101,B1,50.382,9.493,8.738,5.288,0.869,10306.668
2036,96.621,Rare,C,DE13,11.018,A2,38.052,9.012,9.463000000000001,5.468999999999999,0.496,11218.756
2037,92.941,,C,JH88,9.151,A1,50.46,8.557,9.64,4.845000000000001,0.42300000000000004,7932.552
2038,94.899,Common,C,AF66,7.783,D,42.864,7.114,6.792,4.119,0.519,72.112
2039,94.912,Common,F,LOP0,10.207,A1,41.909,8.126000000000001,8.428,4.702,0.749,8016.632
2040,89.755,Common,A,AF66,8.984,A2,42.933,7.135,7.224,4.516,0.8680000000000001,2803.349
2041,92.918,Common,,DE13,9.901,A1,54.504,7.812,8.535,5.2,0.581,5581.003
2042,94.933,Common,C,DE13,7.77,,43.997,8.54,8.565999999999999,5.698,0.326,13748.919
2043,96.448,Common,A,IJN13,11.425,B1,37.871,7.18,7.435,4.766,1.0210000000000001,5600.959
2044,87.912,Common,A,AF66,10.772,C1,40.971,7.781,7.68,4.838,0.40800000000000003,2386.901
2045,99.974,Very Rare,C,LOP0,7.219,C1,59.296,8.972000000000001,9.213000000000001,4.993,0.39,18081.172
2046,92.853,Common,B,RESS211,9.881,A2,,6.627,6.915,3.942,1.028,1512.353
2047,96.716,Very Rare,C,AF66,8.89,B2,42.345,7.387,7.233,3.698,1.0030000000000001,2020.643
2048,94.926,Common,C,JH88,8.894,A2,35.267,5.259,6.971,4.218,0.41900000000000004,2587.848
2049,108.363,Somewhat Rare,E,LOP0,7.611,B1,47.679,8.154,7.541,5.302,0.5820000000000001,3938.524
2050,96.521,Somewhat Rare,D,DE13,12.152,C2,51.474000000000004,9.879999999999999,9.934000000000001,6.904,0.753,31173.59
2051,101.788,Rare,D,JH88,7.599,B2,34.585,7.941,6.473,4.181,0.778,1732.589
2052,91.658,Common,C,LOP0,8.943,B2,57.664,8.359,7.782,5.42,0.815,7145.221
2053,100.011,Very Rare,,JH88,9.011,A2,46.502,8.012,6.995,3.796,0.889,1639.864
2054,99.857,Rare,,AF66,,A1,,9.599,9.009,5.768,0.923,11767.288
2055,99.999,Very Rare,F,DE13,,A1,51.703,8.111,8.734,5.348,0.672,7141.749
2056,96.489,Rare,A,AF66,10.384,B2,32.082,7.098,7.703,4.297000000000001,0.994,5414.926
2057,94.945,Rare,D,AF66,10.092,B1,44.041,8.577,8.475999999999999,5.888,0.47200000000000003,16388.938
2058,96.539,Common,,DE13,12.595,B1,30.680999999999997,8.154,8.571,5.468999999999999,0.55,7822.924
2059,94.924,Rare,D,LOP0,10.09,C2,27.808,8.519,8.68,5.574,0.8109999999999999,11111.676
2060,94.555,Common,D,JH88,9.717,B2,43.093,8.812999999999999,9.346,5.42,0.851,14938.452
2061,99.962,Very Rare,C,,10.053,A1,37.902,10.144,8.751999999999999,5.08,0.815,13599.029
2062,91.402,Common,C,LOP0,,C2,59.553,9.524000000000001,9.675,6.578,0.41700000000000004,23063.065
2063,93.128,Common,F,AF66,7.752,A1,34.271,8.232,8.751000000000001,6.042,0.548,15908.236
2064,93.143,Common,A,DE13,8.779,B2,36.191,7.612,8.235,4.75,0.482,4880.447
2065,91.356,Common,D,AF66,9.221,B1,22.485,6.912,6.4830000000000005,4.553,0.9650000000000001,1534.291
2066,91.414,Common,D,DE13,11.697,A2,42.993,7.567,6.738,3.914,1.0010000000000001,1828.904
2067,101.336,Very Rare,C,LOP0,8.375,C1,54.905,9.189,8.308,5.337,0.451,5382.854
2068,105.145,Rare,C,JH88,,B2,52.381,8.801,8.949,4.788,0.36200000000000004,14699.509
2069,94.65,Common,C,IJN13,9.429,B1,31.991,7.436,7.619,4.646,0.526,4624.51
2070,90.049,Common,E,JH88,8.532,D,43.534,6.867,5.9990000000000006,4.303,0.6020000000000001,1965.508
2071,89.529,Common,C,,8.703,B2,45.765,7.124,5.532,4.557,0.8540000000000001,2724.891
2072,91.211,Common,C,LOP0,12.683,A1,39.764,8.099,8.539,4.489,0.754,4042.871
2073,98.093,Very Rare,A,DE13,9.412,B2,45.602000000000004,6.817,7.994,4.723,0.47300000000000003,6795.858
2074,96.379,Common,A,IJN13,9.963,D,31.152,11.093,10.642,5.875,0.662,16710.853
2075,98.13,Very Rare,C,LOP0,9.117,B1,36.763,8.815999999999999,8.715,5.691,0.373,5724.224
2076,93.053,Common,E,RESS211,9.486,B2,48.226,6.548,6.9,3.865,0.515,1942.852
2077,96.572,Very Rare,D,AF66,10.127,B2,42.454,5.963,7.123,4.144,0.317,540.388
2078,98.279,Rare,E,JH88,8.165,B1,41.041,8.940000000000001,8.136,5.651,1.006,8365.892
2079,93.147,Common,C,JH88,7.215,B2,43.817,8.812999999999999,9.940999999999999,5.905,0.5720000000000001,17450.352
2080,89.645,Common,A,AF66,9.772,A1,22.664,9.147,9.109,5.884,0.9299999999999999,41753.517
2081,91.298,Common,D,AF66,8.508,B2,35.646,6.924,7.341,5.184,0.8240000000000001,4544.289
2082,89.61,Common,A,AF66,10.47,D,47.785,9.175,8.415,4.873,0.657,7264.864
2083,89.734,Common,A,AF66,9.769,D,40.68,8.326,8.888,5.04,0.53,11896.323
2084,93.256,Common,D,IJN13,9.878,B2,53.053,9.83,10.051,5.995,0.8340000000000001,34496.367
2085,91.439,Common,F,AF66,9.924,A2,52.156,8.102,7.387,4.638999999999999,0.7170000000000001,1792.537
2086,98.272,Rare,A,AF66,7.625,C2,61.861000000000004,10.885,10.725,6.796,0.97,34977.455
2087,94.63,Common,D,JH88,,C1,38.074,8.257,8.190999999999999,4.82,0.772,4851.567
2088,96.427,Very Rare,B,IJN13,8.293,B2,38.304,8.556000000000001,6.436,4.648,0.405,1877.46
2089,93.174,Common,B,IJN13,10.698,,36.928,8.258,7.524,4.888999999999999,0.9179999999999999,6405.568
2090,93.176,Common,F,DE13,11.21,B2,30.221,9.311,9.065000000000001,6.667,0.5880000000000001,9023.684
2091,103.528,Somewhat Rare,F,,,C1,60.733000000000004,8.937000000000001,9.773,5.163,0.8260000000000001,9667.711
2092,96.535,Very Rare,C,LOP0,9.278,C2,48.817,9.387,10.219000000000001,5.003,0.678,16970.685
2093,94.901,Common,D,AF66,9.042,A1,32.108,6.152,6.559,4.8100000000000005,,3444.542
2094,94.817,Common,C,LOP0,9.582,B2,44.867,7.36,6.655,4.712,0.7150000000000001,1377.349
2095,95.017,Common,C,LOP0,11.937,A2,42.28,7.44,6.318,4.229,0.8340000000000001,4169.015
2096,99.888,Very Rare,A,AF66,9.252,A2,38.847,8.411,8.437000000000001,4.8629999999999995,0.36900000000000005,8445.427
2097,99.934,Rare,C,JH88,9.124,A2,46.285,6.551,7.067,4.672000000000001,0.42600000000000005,2443.271
2098,93.075,Common,A,JH88,9.821,B1,38.046,7.49,8.98,5.199,0.919,11017.173
2099,98.464,Very Rare,B,LOP0,8.469,B1,50.25,8.863,9.199,6.265,0.749,14291.502
2100,94.756,Rare,D,AF66,,C2,30.895,10.129999999999999,9.707,6.163,0.8640000000000001,17782.918
2101,93.208,Common,B,IJN13,7.656,A2,41.024,8.132,9.048,4.077999999999999,0.777,6256.097
2102,93.328,Common,A,AF66,9.781,A1,29.258,6.87,7.509,3.69,0.69,1680.535
2103,98.289,Very Rare,A,DE13,8.666,B2,47.07,9.878,10.547,7.4,0.528,31263.816
2104,94.915,Common,E,JH88,,C2,32.08,10.114,9.92,5.994,0.66,22428.364
2105,91.395,Common,F,AF66,10.008,B1,,7.225,7.202,3.852,0.988,2638.586
2106,96.511,Very Rare,A,AF66,9.966,A1,36.783,9.044,10.436,5.834,0.448,24207.721
2107,99.971,Rare,A,DE13,8.633,B2,42.36,7.556,8.337,5.004,0.43200000000000005,4373.346
2108,94.704,,C,AF66,10.512,A1,33.995,6.651,7.54,4.074,0.919,2230.126
2109,89.897,Rare,C,WE92,7.876,C1,35.863,8.277999999999999,7.251,4.4510000000000005,0.462,1516.123
2110,96.713,,D,AF66,10.071,B2,27.006999999999998,9.661999999999999,10.894,6.613,0.7390000000000001,29570.684
2111,99.97,Very Rare,B,LOP0,12.032,,41.079,11.023,10.402999999999999,6.095,0.9790000000000001,37770.271
2112,95.014,Common,F,JH88,10.29,B2,,7.424,6.444,4.596,0.9730000000000001,2086.542
2113,98.172,Very Rare,F,IJN13,10.736,C1,46.328,8.457,7.976,5.327999999999999,0.812,5348.111
2114,93.056,Common,F,LOP0,10.024,A1,46.479,7.243,6.388999999999999,3.806,0.732,466.849
2115,101.49,Very Rare,C,,9.781,A1,25.956,8.038,7.082,4.04,0.63,1395.583
2116,93.087,Common,D,JH88,7.856,,47.34,7.464,6.189,4.649,0.9339999999999999,3133.688
2117,98.284,Very Rare,D,WE92,9.015,B1,33.387,7.956,6.077999999999999,3.53,0.556,1106.619
2118,91.468,Common,,WE92,,B2,34.308,6.698,6.4190000000000005,4.138,0.9339999999999999,1701.103
2119,91.472,Common,C,,10.069,A2,39.145,8.216000000000001,7.122,4.239,0.6970000000000001,5015.239
2120,101.661,Rare,B,JH88,11.594,B1,41.265,8.36,8.508,5.107,0.833,15556.848
2121,93.025,Common,A,JH88,11.775,B1,41.444,8.292,7.125,4.9079999999999995,0.933,5278.714
2122,93.374,Common,A,WE92,7.572,C1,38.305,7.058,8.025,4.547000000000001,0.986,6015.701
2123,100.078,Common,F,JH88,,B2,27.701999999999998,9.114,8.55,5.774,0.6930000000000001,13570.322
2124,98.108,Very Rare,B,IJN13,9.726,A2,37.54,6.674,6.66,4.4399999999999995,0.849,3627.298
2125,101.678,Very Rare,B,DE13,10.463,A2,42.419,8.937000000000001,9.114,5.755,0.682,9780.461
2126,96.589,Rare,B,IJN13,10.21,A2,32.669,7.299,6.714,3.925,0.952,690.983
2127,93.093,Common,C,IJN13,6.91,,42.615,7.5,7.598,4.763999999999999,0.946,8069.856
2128,89.808,Common,F,DE13,10.358,A2,47.077,7.685,6.194,4.121,0.773,-335.588
2129,96.523,Very Rare,E,AF66,9.442,B2,35.83,8.268,9.244,5.452,0.72,16324.276
2130,93.04,Common,B,IJN13,10.276,B1,57.958,9.147,9.202,5.503,0.644,20853.887
2131,98.097,Very Rare,B,AF66,8.423,B1,47.471000000000004,6.744,7.106,4.366,1.0130000000000001,2352.825
2132,91.366,Common,E,DE13,10.309,B1,42.958,11.485,10.927,7.387,0.603,46435.514
2133,103.176,Somewhat Rare,C,DE13,11.116,A2,39.142,8.171,9.815000000000001,5.778,0.512,11526.765
2134,94.715,Common,F,LOP0,,A2,45.043,8.49,8.884,4.932,0.736,6304.917
2135,105.103,Rare,C,JH88,5.429,C1,33.150999999999996,9.600999999999999,8.169,5.036,0.7390000000000001,13690.602
2136,98.229,Very Rare,E,LOP0,9.59,A2,20.705,9.693999999999999,9.302,5.215,0.716,16174.673
2137,98.488,Very Rare,,IJN13,8.283,B2,29.881,7.16,7.425,4.8260000000000005,0.467,6046.37
2138,94.684,Very Rare,B,AF66,9.886,B1,37.307,9.017,10.1,6.373,0.666,18783.701
2139,99.807,Very Rare,F,LOP0,7.32,,30.715,7.391,8.155000000000001,4.822,0.392,4731.579
2140,93.268,Common,D,LOP0,10.304,B1,41.52,7.961,6.427,4.029,0.9339999999999999,5077.186
2141,96.683,Somewhat Rare,C,DE13,10.811,B2,47.085,8.748999999999999,8.689,5.691,0.392,10931.6
2142,98.381,Very Rare,C,RESS211,9.292,D,45.117,9.998999999999999,10.196,5.755,0.988,21226.2
2143,93.136,Common,C,JH88,9.068,B1,39.594,8.16,8.684000000000001,5.724,0.451,8884.728
2144,94.764,Common,C,AF66,9.504,B1,27.032,6.471,7.268,4.442,0.6020000000000001,5388.778
2145,94.804,Common,A,AF66,11.714,D,28.891,6.932,7.268,4.547000000000001,0.635,1219.096
2146,89.636,Common,E,RESS211,7.558,B1,34.988,6.484,6.893,4.032,0.6000000000000001,1862.539
2147,96.497,Very Rare,,AF66,8.748,B2,35.931,7.594,8.277000000000001,4.366,0.849,2598.264
2148,100.087,Very Rare,B,AF66,8.956,C1,38.323,9.696,9.504999999999999,6.065,0.611,19202.906
2149,93.253,Somewhat Rare,D,LOP0,12.129,A2,,8.704,9.687000000000001,5.657,0.673,11478.009
2150,103.055,Very Rare,C,JH88,7.549,B2,,7.819,7.319,5.359,0.599,7596.321
2151,92.957,Common,F,AF66,9.514,C2,46.855000000000004,8.254,8.29,4.229,0.531,9182.071
2152,95.055,Common,C,AF66,9.391,B2,49.726,7.504,6.589,4.404,0.774,-343.978
2153,96.406,Very Rare,D,LOP0,9.542,C1,54.734,10.785,9.678,6.466,0.42300000000000004,45512.246
2154,94.939,Common,F,JH88,9.488,B2,42.135,8.08,7.801,4.709,0.935,4621.532
2155,93.116,Common,D,IJN13,8.623,C2,51.31,8.354,8.331,5.061999999999999,0.519,5754.304
2156,95.085,Common,C,IJN13,11.127,A2,38.456,6.48,6.663,3.851,0.542,2055.444
2157,94.869,Somewhat Rare,A,LOP0,13.598,C2,49.111000000000004,7.508,6.578,4.595000000000001,0.642,-255.369
2158,94.801,Common,D,DE13,9.387,C1,47.795,9.023,9.273,5.2509999999999994,0.53,9908.912
2159,101.685,Very Rare,D,DE13,5.953,C2,30.733,9.246,9.642,5.470000000000001,0.7170000000000001,14408.146
2160,93.225,Common,D,DE13,10.023,C1,39.715,8.394,8.174,5.893,0.459,4743.357
2161,100.034,Very Rare,A,DE13,9.639,A1,44.312,8.089,9.364,5.726,0.466,8820.237
2162,101.541,Very Rare,C,JH88,8.265,A2,41.595,10.432,10.659,7.159,0.401,45293.202
2163,91.546,Common,C,JH88,8.145,,51.092,5.696,5.946,4.2,0.696,2770.024
2164,98.203,Somewhat Rare,A,DE13,11.166,A2,34.912,9.472000000000001,8.099,5.506,0.447,10461.23
2165,101.453,Very Rare,D,DE13,10.121,B1,50.268,9.18,9.424,5.444,0.553,13403.372
2166,99.82,Very Rare,F,AF66,8.458,C1,45.61,8.456,5.96,4.018,0.9239999999999999,1345.839
2167,96.552,,A,AF66,9.423,A1,39.854,9.350999999999999,9.462,5.353,0.492,19371.4
2168,104.993,Somewhat Rare,E,LOP0,4.859,A1,30.832,8.464,8.527999999999999,4.949,0.54,9383.535
2169,94.883,Common,D,LOP0,9.052,C1,40.87,9.248999999999999,9.469999999999999,5.274,0.883,13493.021
